"TimeCreated","RecordId","EventId","Channel","Provider","Level","Computer","UserSid","EventData","Message"
"2026-08-01T12:08:40.654Z","27127","1001","Application","Windows Error Reporting","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""ReportId"":""0c16c476-a1b6-4770-a96b-5bd444952f3e"",""StorePath"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\Kernel_1d4_58376c2ce325d9ebb38ee5f5d37663c8816c04_00000000_0c16c476-a1b6-4770-a96b-5bd444952f3e"",""P6"":""10_0_26200"",""P2"":""0"",""P9"":"""",""Rechecking"":""0"",""EventName"":""LiveKernelEvent"",""P3"":""12"",""BucketType"":""0"",""HashedBucket"":"""",""ReportStatus"":""2051"",""CabId"":""0"",""P10"":"""",""P8"":""256_1"",""P4"":""ffff828f529b7150"",""CabGuid"":""0"",""Response"":""Not available"",""AnalysisSymbol"":"""",""P5"":""102"",""P7"":""0_0"",""P1"":""1d4"",""Bucket"":"""",""AttachedFiles"":""\n\\\\?\\C:\\Windows\\LiveKernelReports\\UcmUcsiCx.sys\\UcmUcsiCx.sys-20260408-0917.dmp\n\\\\?\\C:\\Windows\\SystemTemp\\WER-862550500-0.sysdata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.cb02a0cc-3af2-42a0-8238-8c636f95d71e.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.732c3887-520a-4825-b2e4-5639e9365604.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.feffad12-c4be-4b35-888d-9e9ca76b7838.tmp.txt\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.1255de6e-eacf-44c5-876a-efe17fd4315c.tmp.xml""}","Fault bucket , type 0 Event Name: LiveKernelEvent Response: Not available Cab Id: 0  Problem signature: P1: 1d4 P2: 0 P3: 12 P4: ffff828f529b7150 P5: 102 P6: 10_0_26200 P7: 0_0 P8: 256_1 P9:  P10:   Attached files: \\?\C:\Windows\LiveKernelReports\UcmUcsiCx.sys\UcmUcsiCx.sys-20260408-0917.dmp \\?\C:\Windows\SystemTemp\WER-862550500-0.sysdata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.cb02a0cc-3af2-42a0-8238-8c636f95d71e.tmp.WERInternalMetadata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.732c3887-520a-4825-b2e4-5639e9365604.tmp.csv \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.feffad12-c4be-4b35-888d-9e9ca76b7838.tmp.txt \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.1255de6e-eacf-44c5-876a-efe17fd4315c.tmp.xml  These files may be available here: \\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\Kernel_1d4_58376c2ce325d9ebb38ee5f5d37663c8816c04_00000000_0c16c476-a1b6-4770-a96b-5bd444952f3e  Analysis symbol:  Rechecking for solution: 0 Report Id: 0c16c476-a1b6-4770-a96b-5bd444952f3e Report Status: 2051 Hashed bucket:  Cab Guid: 0"
"2026-08-01T12:08:40.594Z","27126","1001","Application","Windows Error Reporting","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""ReportId"":""fd813499-7ee3-4b11-a99e-d55ee367584b"",""StorePath"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\Kernel_1d4_fed46974cfad8464b8c8641ec3cac3358d16d35_00000000_fd813499-7ee3-4b11-a99e-d55ee367584b"",""P6"":""10_0_26200"",""P2"":""0"",""P9"":"""",""Rechecking"":""0"",""EventName"":""LiveKernelEvent"",""P3"":""12"",""BucketType"":""0"",""HashedBucket"":"""",""ReportStatus"":""2051"",""CabId"":""0"",""P10"":"""",""P8"":""256_1"",""P4"":""ffffb70283eb0120"",""CabGuid"":""0"",""Response"":""Not available"",""AnalysisSymbol"":"""",""P5"":""102"",""P7"":""0_0"",""P1"":""1d4"",""Bucket"":"""",""AttachedFiles"":""\n\\\\?\\C:\\Windows\\LiveKernelReports\\UcmUcsiCx.sys\\UcmUcsiCx.sys-20251202-0826.dmp\n\\\\?\\C:\\Windows\\SystemTemp\\WER-143287890-0.sysdata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.da7a0a1c-f212-46a3-8285-98673ebbfecf.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.fa91a330-f7ab-4be9-b50b-eb78ed451996.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.a4baff40-12e8-417b-aa39-708ac0828792.tmp.txt\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.e95787e6-0218-43d5-906b-60f585b35cf9.tmp.xml""}","Fault bucket , type 0 Event Name: LiveKernelEvent Response: Not available Cab Id: 0  Problem signature: P1: 1d4 P2: 0 P3: 12 P4: ffffb70283eb0120 P5: 102 P6: 10_0_26200 P7: 0_0 P8: 256_1 P9:  P10:   Attached files: \\?\C:\Windows\LiveKernelReports\UcmUcsiCx.sys\UcmUcsiCx.sys-20251202-0826.dmp \\?\C:\Windows\SystemTemp\WER-143287890-0.sysdata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.da7a0a1c-f212-46a3-8285-98673ebbfecf.tmp.WERInternalMetadata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.fa91a330-f7ab-4be9-b50b-eb78ed451996.tmp.csv \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.a4baff40-12e8-417b-aa39-708ac0828792.tmp.txt \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.e95787e6-0218-43d5-906b-60f585b35cf9.tmp.xml  These files may be available here: \\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\Kernel_1d4_fed46974cfad8464b8c8641ec3cac3358d16d35_00000000_fd813499-7ee3-4b11-a99e-d55ee367584b  Analysis symbol:  Rechecking for solution: 0 Report Id: fd813499-7ee3-4b11-a99e-d55ee367584b Report Status: 2051 Hashed bucket:  Cab Guid: 0"
"2026-08-01T12:08:40.408Z","27125","1001","Application","Windows Error Reporting","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""ReportId"":""feef7efa-b9b6-43a2-b252-e030ec2eaccd"",""StorePath"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\Kernel_193_5655eec2b36f7fc2c851bb4bca9c29fc33a437c5_00000000_feef7efa-b9b6-43a2-b252-e030ec2eaccd"",""P6"":""10_0_26200"",""P2"":""80e"",""P9"":"""",""Rechecking"":""0"",""EventName"":""LiveKernelEvent"",""P3"":""ffff87857aa0a080"",""BucketType"":""0"",""HashedBucket"":"""",""ReportStatus"":""2051"",""CabId"":""0"",""P10"":"""",""P8"":""256_1"",""P4"":""ffffd785658d03b0"",""CabGuid"":""0"",""Response"":""Not available"",""AnalysisSymbol"":"""",""P5"":""0"",""P7"":""0_0"",""P1"":""193"",""Bucket"":"""",""AttachedFiles"":""\n\\\\?\\C:\\Windows\\LiveKernelReports\\WATCHDOG\\WATCHDOG-20260623-1415.dmp\n\\\\?\\C:\\Windows\\SystemTemp\\WER-925533687-0.sysdata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.075454f3-c917-42b7-ae22-5e544e0cc23d.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.5880debd-1665-4ca6-9ab1-df5268ec5dfb.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.57dfb2be-7aa4-48eb-8146-773e43864243.tmp.txt\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.9f7087d1-37b2-4b1a-950e-d3fba7ffba02.tmp.xml""}","Fault bucket , type 0 Event Name: LiveKernelEvent Response: Not available Cab Id: 0  Problem signature: P1: 193 P2: 80e P3: ffff87857aa0a080 P4: ffffd785658d03b0 P5: 0 P6: 10_0_26200 P7: 0_0 P8: 256_1 P9:  P10:   Attached files: \\?\C:\Windows\LiveKernelReports\WATCHDOG\WATCHDOG-20260623-1415.dmp \\?\C:\Windows\SystemTemp\WER-925533687-0.sysdata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.075454f3-c917-42b7-ae22-5e544e0cc23d.tmp.WERInternalMetadata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.5880debd-1665-4ca6-9ab1-df5268ec5dfb.tmp.csv \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.57dfb2be-7aa4-48eb-8146-773e43864243.tmp.txt \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.9f7087d1-37b2-4b1a-950e-d3fba7ffba02.tmp.xml  These files may be available here: \\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\Kernel_193_5655eec2b36f7fc2c851bb4bca9c29fc33a437c5_00000000_feef7efa-b9b6-43a2-b252-e030ec2eaccd  Analysis symbol:  Rechecking for solution: 0 Report Id: feef7efa-b9b6-43a2-b252-e030ec2eaccd Report Status: 2051 Hashed bucket:  Cab Guid: 0"
"2026-08-01T12:08:40.350Z","27124","1001","Application","Windows Error Reporting","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""ReportId"":""4f9b6f3c-15ba-4eb1-9930-3e6a67b15959"",""StorePath"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\Kernel_193_984916d406ebc67914e7494a1c5ea15cd2f5f_00000000_4f9b6f3c-15ba-4eb1-9930-3e6a67b15959"",""P6"":""10_0_26200"",""P2"":""80e"",""P9"":"""",""Rechecking"":""0"",""EventName"":""LiveKernelEvent"",""P3"":""ffff8789999d3180"",""BucketType"":""0"",""HashedBucket"":"""",""ReportStatus"":""2051"",""CabId"":""0"",""P10"":"""",""P8"":""256_1"",""P4"":""ffffc506a0feead0"",""CabGuid"":""0"",""Response"":""Not available"",""AnalysisSymbol"":"""",""P5"":""0"",""P7"":""0_0"",""P1"":""193"",""Bucket"":"""",""AttachedFiles"":""\n\\\\?\\C:\\Windows\\LiveKernelReports\\WATCHDOG\\WATCHDOG-20260530-1357.dmp\n\\\\?\\C:\\Windows\\SystemTemp\\WER-1510141656-0.sysdata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.6637a8e6-85d9-4a80-842f-cb34c6c4c222.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.0bbc6920-2e80-4246-bf72-8fea9f75ce6c.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.bc27b120-198f-4302-92cb-6ba411063d4c.tmp.txt\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.fa00eff0-57de-44eb-b148-c27c58f53d37.tmp.xml""}","Fault bucket , type 0 Event Name: LiveKernelEvent Response: Not available Cab Id: 0  Problem signature: P1: 193 P2: 80e P3: ffff8789999d3180 P4: ffffc506a0feead0 P5: 0 P6: 10_0_26200 P7: 0_0 P8: 256_1 P9:  P10:   Attached files: \\?\C:\Windows\LiveKernelReports\WATCHDOG\WATCHDOG-20260530-1357.dmp \\?\C:\Windows\SystemTemp\WER-1510141656-0.sysdata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.6637a8e6-85d9-4a80-842f-cb34c6c4c222.tmp.WERInternalMetadata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.0bbc6920-2e80-4246-bf72-8fea9f75ce6c.tmp.csv \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.bc27b120-198f-4302-92cb-6ba411063d4c.tmp.txt \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.fa00eff0-57de-44eb-b148-c27c58f53d37.tmp.xml  These files may be available here: \\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\Kernel_193_984916d406ebc67914e7494a1c5ea15cd2f5f_00000000_4f9b6f3c-15ba-4eb1-9930-3e6a67b15959  Analysis symbol:  Rechecking for solution: 0 Report Id: 4f9b6f3c-15ba-4eb1-9930-3e6a67b15959 Report Status: 2051 Hashed bucket:  Cab Guid: 0"
"2026-08-01T12:08:40.281Z","27123","1001","Application","Windows Error Reporting","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""ReportId"":""3c66456f-e1f6-4dc9-b198-75831e559848"",""StorePath"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\Kernel_1d4_964e26076728cf242e9d4791629814ac6ec8c2_00000000_3c66456f-e1f6-4dc9-b198-75831e559848"",""P6"":""10_0_26200"",""P2"":""0"",""P9"":"""",""Rechecking"":""0"",""EventName"":""LiveKernelEvent"",""P3"":""12"",""BucketType"":""0"",""HashedBucket"":"""",""ReportStatus"":""2051"",""CabId"":""0"",""P10"":"""",""P8"":""256_1"",""P4"":""fffff003f90c7150"",""CabGuid"":""0"",""Response"":""Not available"",""AnalysisSymbol"":"""",""P5"":""102"",""P7"":""0_0"",""P1"":""1d4"",""Bucket"":"""",""AttachedFiles"":""\n\\\\?\\C:\\Windows\\LiveKernelReports\\UcmUcsiCx.sys\\UcmUcsiCx.sys-20260509-2322.dmp\n\\\\?\\C:\\Windows\\SystemTemp\\WER-272185656-0.sysdata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.3717a5de-154e-48b1-ac4e-d44443386fbd.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.2db181bf-9033-4960-907d-6f3e6114edc7.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.ec817bed-6ca6-4940-b74f-447d9d491fbb.tmp.txt\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.e923ea3d-4fe7-465b-9fe8-23da8900b4b2.tmp.xml""}","Fault bucket , type 0 Event Name: LiveKernelEvent Response: Not available Cab Id: 0  Problem signature: P1: 1d4 P2: 0 P3: 12 P4: fffff003f90c7150 P5: 102 P6: 10_0_26200 P7: 0_0 P8: 256_1 P9:  P10:   Attached files: \\?\C:\Windows\LiveKernelReports\UcmUcsiCx.sys\UcmUcsiCx.sys-20260509-2322.dmp \\?\C:\Windows\SystemTemp\WER-272185656-0.sysdata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.3717a5de-154e-48b1-ac4e-d44443386fbd.tmp.WERInternalMetadata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.2db181bf-9033-4960-907d-6f3e6114edc7.tmp.csv \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.ec817bed-6ca6-4940-b74f-447d9d491fbb.tmp.txt \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.e923ea3d-4fe7-465b-9fe8-23da8900b4b2.tmp.xml  These files may be available here: \\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\Kernel_1d4_964e26076728cf242e9d4791629814ac6ec8c2_00000000_3c66456f-e1f6-4dc9-b198-75831e559848  Analysis symbol:  Rechecking for solution: 0 Report Id: 3c66456f-e1f6-4dc9-b198-75831e559848 Report Status: 2051 Hashed bucket:  Cab Guid: 0"
"2026-08-01T12:08:40.162Z","27122","1001","Application","Windows Error Reporting","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""ReportId"":""0c16c476-a1b6-4770-a96b-5bd444952f3e"",""StorePath"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\Kernel_1d4_58376c2ce325d9ebb38ee5f5d37663c8816c04_00000000_0c16c476-a1b6-4770-a96b-5bd444952f3e"",""P6"":""10_0_26200"",""P2"":""0"",""P9"":"""",""Rechecking"":""0"",""EventName"":""LiveKernelEvent"",""P3"":""12"",""BucketType"":""0"",""HashedBucket"":"""",""ReportStatus"":""2051"",""CabId"":""0"",""P10"":"""",""P8"":""256_1"",""P4"":""ffff828f529b7150"",""CabGuid"":""0"",""Response"":""Not available"",""AnalysisSymbol"":"""",""P5"":""102"",""P7"":""0_0"",""P1"":""1d4"",""Bucket"":"""",""AttachedFiles"":""\n\\\\?\\C:\\Windows\\LiveKernelReports\\UcmUcsiCx.sys\\UcmUcsiCx.sys-20260408-0917.dmp\n\\\\?\\C:\\Windows\\SystemTemp\\WER-862550500-0.sysdata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.cb02a0cc-3af2-42a0-8238-8c636f95d71e.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.732c3887-520a-4825-b2e4-5639e9365604.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.feffad12-c4be-4b35-888d-9e9ca76b7838.tmp.txt\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.1255de6e-eacf-44c5-876a-efe17fd4315c.tmp.xml""}","Fault bucket , type 0 Event Name: LiveKernelEvent Response: Not available Cab Id: 0  Problem signature: P1: 1d4 P2: 0 P3: 12 P4: ffff828f529b7150 P5: 102 P6: 10_0_26200 P7: 0_0 P8: 256_1 P9:  P10:   Attached files: \\?\C:\Windows\LiveKernelReports\UcmUcsiCx.sys\UcmUcsiCx.sys-20260408-0917.dmp \\?\C:\Windows\SystemTemp\WER-862550500-0.sysdata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.cb02a0cc-3af2-42a0-8238-8c636f95d71e.tmp.WERInternalMetadata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.732c3887-520a-4825-b2e4-5639e9365604.tmp.csv \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.feffad12-c4be-4b35-888d-9e9ca76b7838.tmp.txt \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.1255de6e-eacf-44c5-876a-efe17fd4315c.tmp.xml  These files may be available here: \\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\Kernel_1d4_58376c2ce325d9ebb38ee5f5d37663c8816c04_00000000_0c16c476-a1b6-4770-a96b-5bd444952f3e  Analysis symbol:  Rechecking for solution: 0 Report Id: 0c16c476-a1b6-4770-a96b-5bd444952f3e Report Status: 2051 Hashed bucket:  Cab Guid: 0"
"2026-08-01T12:08:41.012Z","27121","16394","Application","Microsoft-Windows-Security-SPP","Information","LAPTOP-8SM7PKPU",,"{}","Offline downlevel migration succeeded."
"2026-08-01T12:08:39.965Z","27120","1001","Application","Windows Error Reporting","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""ReportId"":""fd813499-7ee3-4b11-a99e-d55ee367584b"",""StorePath"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\Kernel_1d4_fed46974cfad8464b8c8641ec3cac3358d16d35_00000000_fd813499-7ee3-4b11-a99e-d55ee367584b"",""P6"":""10_0_26200"",""P2"":""0"",""P9"":"""",""Rechecking"":""0"",""EventName"":""LiveKernelEvent"",""P3"":""12"",""BucketType"":""0"",""HashedBucket"":"""",""ReportStatus"":""2051"",""CabId"":""0"",""P10"":"""",""P8"":""256_1"",""P4"":""ffffb70283eb0120"",""CabGuid"":""0"",""Response"":""Not available"",""AnalysisSymbol"":"""",""P5"":""102"",""P7"":""0_0"",""P1"":""1d4"",""Bucket"":"""",""AttachedFiles"":""\n\\\\?\\C:\\Windows\\LiveKernelReports\\UcmUcsiCx.sys\\UcmUcsiCx.sys-20251202-0826.dmp\n\\\\?\\C:\\Windows\\SystemTemp\\WER-143287890-0.sysdata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.da7a0a1c-f212-46a3-8285-98673ebbfecf.tmp.WERInternalMetadata.xml\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.fa91a330-f7ab-4be9-b50b-eb78ed451996.tmp.csv\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.a4baff40-12e8-417b-aa39-708ac0828792.tmp.txt\n\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.e95787e6-0218-43d5-906b-60f585b35cf9.tmp.xml""}","Fault bucket , type 0 Event Name: LiveKernelEvent Response: Not available Cab Id: 0  Problem signature: P1: 1d4 P2: 0 P3: 12 P4: ffffb70283eb0120 P5: 102 P6: 10_0_26200 P7: 0_0 P8: 256_1 P9:  P10:   Attached files: \\?\C:\Windows\LiveKernelReports\UcmUcsiCx.sys\UcmUcsiCx.sys-20251202-0826.dmp \\?\C:\Windows\SystemTemp\WER-143287890-0.sysdata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.da7a0a1c-f212-46a3-8285-98673ebbfecf.tmp.WERInternalMetadata.xml \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.fa91a330-f7ab-4be9-b50b-eb78ed451996.tmp.csv \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.a4baff40-12e8-417b-aa39-708ac0828792.tmp.txt \\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.e95787e6-0218-43d5-906b-60f585b35cf9.tmp.xml  These files may be available here: \\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\Kernel_1d4_fed46974cfad8464b8c8641ec3cac3358d16d35_00000000_fd813499-7ee3-4b11-a99e-d55ee367584b  Analysis symbol:  Rechecking for solution: 0 Report Id: fd813499-7ee3-4b11-a99e-d55ee367584b Report Status: 2051 Hashed bucket:  Cab Guid: 0"
"2026-08-01T11:38:40.972Z","27119","16384","Application","Microsoft-Windows-Security-SPP","Information","LAPTOP-8SM7PKPU",,"{""Data"":["""",""""]}","Successfully scheduled Software Protection service for re-start at 2126-07-08T11:38:40Z. Reason: RulesEngine."
"2026-08-01T11:31:29.332Z","27118","16394","Application","Microsoft-Windows-Security-SPP","Information","LAPTOP-8SM7PKPU",,"{}","Offline downlevel migration succeeded."
